Q21_rep1	Q21_rep2	Q21_rep3	Q107_rep1	Q107_rep2	Q107_rep3	Q107CI_rep1	Q107CI_rep2	Q107CI_rep3	Q107CI_rep4
0,38853						0,48284	0,54215		
0,8714						0,27252	0,72784		
0,59249						0,29595	0,72201		
1						0,43435	0,54913		
0,96899						0,22331	0,027771		
0,79713						0,064805	0,54684		
0,4116						0,3287	0,85062		
0,43043						0,49257	0,88873		
0,50394						0,18039	0,57831		
0,59353						0,1872	0,78663		
0,5663						0,58682	0,44574		
0,60598						0,94006	0,50772		
0,60062						0,91407	0,80926		
0,59555						0,92096	0,34615		
0,57638						0,92872	0,37531		
0,50195						0,90542	0,57019		
0,76229						0,89034	0,66676		
0,45492						0,69186	0,79531		
0,86977						0,5459	0,73988		
0,81199						0,66686	0,86018		
0,37171						0,72073	0,68625		
0,30993						0,49728	0,42621		
0,33265						0,85556	0,47281		
0,84032						0,55007	0,64518		
0,93768						0,69577	0,30532		
0,91894						0,69516	0,5989		
0,48312						0,80311	0,55013		
0,46548						0,66005	0,59855		
0,54142						0,53707	0,43362		
0,36703						0,39192	0,39224		
0,71132						0,35167	0,39598		
0,7214						0,86548	0,50232		
0,80081						0,96686	0,55859		
0,46876						0,5726	0,90386		
0,45718						0,68066	0,67445		
0,47556						0,90529	0,90216		
0,63347						0,47333	0,63133		
0,80196						0,12884	0,8523		
0,63596						0,19043	0,62779		
0,44223						0,88119	0,65452		
0,55753						0,42062	0,68202		
0,53301						0,73338	0,54136		
0,42387						0,58481	0,66335		
0,70284						0,70418	0,59283		
0,39765						0,3562	0,56934		
0,41885						0,20185	0,51473		
0,90478						0,38407	0,46888		
0,56843						0,8713	0,52232		
0,23202						0,6879	0,67228		
0,79847						0,75226	0,69728		
0,76882						0,51498	0,72697		
0,73044						0,62849	0,25751		
0,78628						0,61587	0,57546		
0,33748						0,48062	0,2359		
0,40155						0,4973	0,76066		
0,31779						0,57714	0,49004		
0,41958						0,13196	0,62902		
0,37014						0,44692	0,28136		
0,29652						0,75998	0,27581		
0,48534						0,82679	0,15413		
0,4541						0,76074	0,658		
0,54483						0,81186	0,45359		
0,62357						0,85993	0,58645		
0,53068						0,78174	0,54475		
0,65624						0,84327	0,50154		
0,76979						0,67692	0,52022		
0,77358						0,69118	0,92389		
0,45634						0,72804	0,70127		
0,66261						0,87991	0,85749		
0,64635						0,85665	0,81202		
0,35813						0,83601	0,84699		
0,42331						0,47458	0,87149		
0,60573						0,54077	0,74941		
0,29562						0,56102	0,95621		
0,52024						0,61819	0,86931		
0,54508						0,82556	0,88847		
0,72746						0,21808	0,73365		
0,72021						0,83131	0,67847		
0,72677						0,31097	0,70652		
0,71834						0,52891	0,68613		
0,8444						0,32537	0,61468		
0,82093						0,84111	0,60892		
0,58928						0,47763	0,3907		
0,77807						0,56135	0,34221		
0,76506						0,39788	0,40817		
0,72606						0,23045	0,31941		
0,69121						0,86117	0,1734		
0,72104						0,13508	0,30501		
0,79316						0,74534	0,53489		
0,76653						0,62059	0,58714		
0,31488						0,66689	0,6295		
0,30834						0,82236	0,593		
0,274						0,84711	0,73742		
0,85947						0,8697	0,65719		
0,79803						0,89282	0,68394		
0,79862						0,39458	0,57757		
0,79319						0,7915	0,81154		
0,80543						0,75854	0,66453		
0,66874						0,047894	0,14807		
0,4766						0,7006	0,13741		
0,25716						0,54348	0,084671		
0,3717						0,58286	0,5669		
0,67929						0,37229	0,69216		
0,32716						0,41312	0,79205		
0,62852						0,65726	0,73326		
0,86495						0,42514	0,79792		
0,75036						0,49505	0,8459		
0,57115						0,60841	0,88028		
0,5905						0,9455	0,79908		
0,48099						0,76808	0,52393		
0,55537						0,68023	0,45997		
0,5987						0,66624	0,35897		
0,49174						0,83266	0,27039		
0,87154						0,90311	0,44139		
0,33553						0,92656	0,51264		
0,45112						0,85678	0,54143		
0,67621						0,9557	0,48345		
0,50183						0,81388	0,56991		
0,5397						0,33674	0,39602		
0,52131						0,64605	0,72661		
0,46111						0,72399	0,31485		
0,53705						0,89399	0,51012		
0,49273						0,78286	0,89334		
0,61497						0,41973	0,91524		
0,66109						0,33309	0,67834		
0,70309						0,43283	0,74825		
0,73671						0,33575	0,79691		
0,52897						0,36558	0,74412		
0,50011						0,50866	0,71261		
0,54356						0,54867	0,50837		
0,30421						0,40794	0,78091		
0,51851						0,88423	0,65551		
0,37478						0,66176	0,71982		
0,34035						0,52664	0,51613		
0,11948						0,74899	0,62323		
0,29004						0,41079	0,61227		
0,13321						0,89988	0,62185		
0,31403						0,87812	0,89431		
0,64587						0,79502	0,43236		
0,65096						0,48946	0,8307		
0,48959						0,26779	0,57162		
0,59373						0,45987	0,53803		
0,59696						0,85565	0,42799		
0,54774						0,65216	0,27759		
0,55569						0,77485	0,35653		
0,5921						0,70061	0,71003		
0,58288						0,74918	0,60044		
0,71439						0,53253	0,78077		
0,67807						0,74776	0,72826		
0,84143						0,82284	0,72651		
0,74882						0,44399	0,76329		
0,6165						0,82964	0,9559		
0,58438						0,56598	0,71749		
0,74525						0,65126	0,90576		
0,81826						0,68537	0,74389		
0,42479						0,27535	0,64115		
0,55479						0,6601	0,69145		
0,5481						0,24752	0,64641		
0,47095						0,59219	0,68085		
0,70082						0,53567	0,60302		
0,63977						0,53702	0,72964		
0,747						0,80122	0,75809		
0,62821						0,83599	0,68817		
0,65231						0,45175	0,52638		
0,78531						0,14679	0,57446		
0,57844						0,26077	0,56492		
0,37062						0,25834	0,42899		
0,35965						0,028711	0,79918		
0,58722						0,55265	0,22051		
0,1285						0,39126	0,53938		
0,03732						0,22799	0,27975		
0,74403						0,48971	0,32227		
0,58106						0,96832	0,47355		
0,36681						0,49362	0,46672		
0,41794						0,57493	0,6352		
0,77137						0,1868	0,74349		
0,76079						0,5269	0,8512		
0,77064						0,93557	0,64408		
0,62637						0,37535	0,66434		
0,60665						0,17773	0,53806		
0,69052						0,47873	0,65327		
0,68467						0,77726	0,64418		
0,74158						0,24559	0,64294		
0,66775						0,94662	0,51568		
0,33901						0,87093	0,58873		
0,41026						0,76198	0,72732		
0,84768						0,6419	0,59926		
0,69216						0,85866	0,65674		
0,69309						0,55027	0,70245		
0,51453						0,76923	0,77669		
0,66659						0,42529	0,46847		
0,7335						0,41393	0,70896		
0,69759						0,56848	0,56214		
0,82825						0,73678	0,63163		
0,82101						0,88801	0,55899		
0,40372						0,66982	0,61324		
0,48743						0,73425	0,66627		
0,59803						0,73964	0,6431		
0,25815						0,21352	0,89928		
0,11947						0,72039	0,92754		
0,3126						0,6271	0,6415		
0,24424						0,57822	0,76809		
0,24133						0,6712	0,751		
0,32282						0,65514	0,76769		
0,34726						0,4708	0,7258		
0,86958						0,70241	0,69206		
0,96554						0,81643	0,59816		
0,73142						0,7642	0,6707		
0,62427						0,8176	0,72388		
0,68971						0,82995	0,76508		
0,54105						0,71791	0,83133		
0,40693						0,48216	0,76695		
0,33342						0,59804	0,90169		
0,33161						0,41684	0,95051		
0,32352						0,40158	0,60748		
0,19578						0,33856	0,64515		
0,22491						0,32014	0,59604		
0,3504						0,83148	0,85013		
0,24918						0,88159	0,64334		
0,31951						0,91815	0,44116		
0,51342						0,76116	0,84134		
0,40388						0,63185	0,51842		
0,48294						0,54824	0,67459		
0,7785						0,53672	0,80421		
0,61759						0,51558	0,83859		
0,72332						0,18411	0,7737		
0,73343						0,71025	0,62789		
0,71054						0,84939	0,63579		
0,75413						0,64903	0,82016		
0,71614						0,83798	0,9891		
0,27868						0,44137	0,85778		
0,54803						0,73479	0,79722		
0,45993						0,64354	0,7518		
0,41098						0,073914	0,71839		
0,34559						0,76642	0,77777		
0,41665						0,80887	0,63677		
0,24777						0,56694	0,62333		
0,77567						0,81165	0,40594		
0,5043						0,50848	0,52131		
0,40634						0,79774	0,59854		
0,59367						0,80407	0,85692		
0,59209						0,63053	0,87376		
0,68589						0,62971	0,89096		
0,77224						0,6595	0,54256		
0,63626						0,76085	0,23426		
0,59259						0,59881	0,24245		
0,61738						0,84252	0,65151		
0,50755						0,53687	0,51052		
0,72492						0,82893	0,72526		
0,59186						0,8138	0,50447		
0,70807						0,72617	0,56224		
0,74202						0,62811	0,85667		
0,43286						0,68976	0,59728		
0,6281						0,32126	0,2956		
0,63996						0,54485	0,29874		
0,66521						0,4746	0,51427		
0,69395						0,84962	0,58435		
0,65618						0,67329	0,75836		
0,69848						0,60164	0,386		
0,69149						0,64956	0,96183		
0,76577						0,65254	0,88551		
0,30901						0,64252	0,85207		
0,7719						0,63939	0,63118		
0,66134						0,59434	0,57679		
0,40052						0,63707	0,32888		
0,61122						0,82188	0,46278		
0,61211						0,76047	0,69877		
0,57416						0,85313	0,62062		
0,73819						0,87369	0,43831		
0,5402						0,8183	0,54254		
0,65434						0,75838	0,72405		
0,48966						0,74067	0,81151		
0,4152						0,7236	0,7636		
0,47105						0,60288	0,67524		
0,4637						0,49922	0,5609		
0,48426						0,51201	0,53261		
0,44272						0,080983	0,58478		
0,36633						0,32314	0,39993		
0,32764						0,44667	0,60603		
0,36215						0,61045	0,61067		
0,26318						0,51262	0,52586		
0,52469						0,7071	0,5688		
0,69148						0,80982	0,70319		
0,76993						0,86587	0,45735		
0,93339						0,93666	0,83674		
0,6796						0,66369	0,78533		
0,48626						0,68145	0,80962		
0,43162						0,71526	0,73968		
0,43323						0,90561	0,69479		
0,86314						0,37241	0,62218		
0,63794						0,75675	0,21419		
0,64068						0,18082	0,82881		
0,75137						0,69818	0,34569		
0,57234						0,36327	0,80965		
0,40316						0,38809	0,52181		
0,38657						0,63673	0,65711		
0,50688						0,73425	0,56841		
0,70197						0,71889	0,4575		
0,35893						0,78178	0,49222		
0,20288						0,73204	0,7069		
0,16563						0,6659	0,37018		
0,2579						0,57405	0,52254		
0,43081						0,61249	0,20541		
0,85239						0,45026	0,35146		
0,69959						0,70095	0,37175		
0,85421						0,47087	0,30732		
0,74196						0,88771	0,31052		
0,79375						0,5721	0,11151		
0,95651						0,73031	0,29661		
0,8968						0,67456	0,831		
0,68774						0,22766	0,76809		
0,82013						0,12202	0,80913		
0,56819						0,58865	0,80482		
0,51346						0,91471	0,7841		
0,63161						0,40467	0,75714		
0,3258						0,85637	0,75849		
0,31232						0,84778	0,69364		
0,24727						0,68696	0,91554		
0,48006						0,86754	0,74276		
0,69734						0,86847	0,56879		
0,80681						0,80326	0,52288		
0,7378						0,44716	0,61029		
0,74067						0,66657	0,48473		
0,79955						0,36356	0,58449		
0,69616						0,32316	0,90074		
0,76718						0,67333	0,76873		
0,76205						0,58307	0,73177		
0,57873						0,26438	0,77892		
0,54099						0,22026	0,63052		
0,50156						0,51722	0,82826		
0,50533						0,32834	0,1915		
0,50794						0,25719	0,62802		
0,5458						0,48918	0,64404		
0,32792						0,072359	0,8381		
0,12936						0,25925	0,77414		
0,32799						0,36934	0,80652		
0,70014						0,48649	0,43766		
0,53696						0,41125	0,88995		
0,74488						0,37375	0,8402		
0,75588						0,52874	0,97529		
0,84221						0,055263	0,60503		
0,60028						0,5772	0,85005		
0,57746						0,77605	0,62634		
0,64204						0,56229	0,92029		
0,74109						0,33339	0,87804		
0,56458						0,68262	0,25046		
0,7921						0,46134	0,64832		
0,6029						0,39167	0,48772		
0,64138						0,63845	0,62595		
0,68062						0,58057	0,92245		
0,63968						0,18218	0,58088		
0,68933						0,22646	0,82952		
0,68152						0,88798	0,76811		
0,71317						0,71652	0,77274		
0,72015						0,66281	0,81577		
0,73755						0,56167	0,77812		
0,59434						0,41739	0,41848		
0,64948						0,20656	0,6713		
0,63838						0,58541	0,49429		
0,59213						0,53474	0,729		
0,43469						0,0068698	0,53933		
0,64701						0,71175	0,66835		
0,57941						0,45062	0,88661		
0,9079						0,27293	0,45177		
0,63944						0,51082	0,72524		
0,75341						0,53152	0,95313		
0,59414						0,76204	0,54157		
0,63964						0,58648	0,88983		
0,7069						0,46846	0,9158		
0,87231						0,53306	0,58671		
0,81322						0,7148	0,4631		
0,72334						0,78653	0,26648		
0,59781						0,97844	0,31569		
0,43279						0,86799	0,36842		
0,24163						0,5002	0,26426		
0,36449						0,89121	0,69088		
0,68625						0,82486	0,66249		
0,50363						0,2002	0,77362		
0,76989						0,54506	0,47441		
0,81825						0,68765	0,55203		
0,8099						0,53165	0,81063		
0,82738						0,96081	0,5735		
0,8695						0,60019	0,21136		
0,88826						0,64477	0,73364		
0,16187						0,3437	0,64339		
0,52266						0,38626	0,72698		
0,7653						0,2958	0,58697		
0,54984						0,12191	0,70069		
0,43683						0,088085	0,70745		
0,72101						0,071058	0,45594		
0,69588						0,37606	0,615		
0,63675						0,39769	0,85588		
0,37181						0,1411	0,4972		
0,61466						0,31733	0,40934		
0,63012						0,43083	0,38794		
0,46562						0,92072	0,30685		
0,47108						0,73391	0,79575		
0,54517						0,91284	0,75343		
0,4446						0,59666	0,78323		
0,35545						0,41042	0,77823		
0,325						0,64472	0,54396		
0,4966						0,20991	0,76497		
0,49261						0,57618	0,49917		
0,60263						0,53891	0,86128		
0,34758						0,50433	0,71484		
0,18708						0,40394	0,24912		
0,12973						0,73464	1		
0,74986						0,92821	0,95537		
0,06795						0,434	0,81096		
0,44948						0,48095	0,77879		
0,70171						0,32215	0,84044		
0,5913						0,18903	0,81411		
0,27773						0,27032	0,53812		
0,32888						0,9499	0,79403		
0,73971						0,1821	0,81648		
0,7214						0,18673	0,46857		
0,67646						0,65424	0,48759		
0,60262						0,29687	0,44595		
0,599						0,84996	0,61916		
0,49828						0,86232	0,58954		
0,64756						0,82692	0,46476		
0,63775						0,86417	0,84422		
0,64892						0,30733	0,7231		
0,59816						0,28039	0,7777		
0,74865						0,57344	0,72774		
0,59564						0,55831	0,68094		
0,60184						0,62541	0,90506		
0,69798						0,47952	0,68288		
0,82601						0,84981	0,4591		
0,51235						0,82482	0,63596		
0,50564						0,77229	0,34082		
0,94703						0,716	0,32189		
0,77689						0,51669	0,40132		
0,54613						0,20742	0,67411		
0,73569						0,52008	0,82362		
0,51313						0,97192	0,52388		
0,36574						0,79322	0,17885		
0,62202						0,782	0,21493		
0,43907						0,95205	0,37785		
0,46353						0,62318	0,66967		
0,61383						0,36474	0,66821		
0,79758						0,064323	0,81723		
0,79012						0,25325	0,57453		
0,71489						0,33477	0,63853		
0,69367						0,49677	0,42921		
0,20245						0,59828	0,65788		
0,32314						0,69351	0,66791		
0,27889						0,50557	0,54253		
0,80826						0,16565	0,66618		
0,61194						0,49786	0,55841		
0,75826						0,39356	0,64231		
0,83379						0,86682	0,62624		
0,53827						0,29091	0,63139		
0,56632						0,57944	0,63181		
0,5058						0,29234	0,59627		
0,45328						0,17902	0,53983		
0,58927						0,56158	0,60499		
0,41874						0,7289	0,62837		
0,38126						0,76889	0,61192		
0,40214						0,77555	0,43638		
0,71642						0,75988	0,51211		
0,54442						0,58388	0,76723		
0,76814						0,56097	0,57267		
0,8664						0,37625	0,5504		
0,16333						0,25404	0,61421		
0,49121						0,82304	0,42286		
0,83174						0,60444	0,79367		
0,61127						0,56109	0,68625		
0,49801						0,51531	0,74925		
0,72354						0,95568	0,58856		
0,42911						0,73904	0,52938		
0,97085						0,67883	0,33202		
0,93843						0,72689	0,4978		
0,51573						0,69341	0,41229		
0,48584						0,61427	0,61552		
0,47533						0,56911	0,35611		
0,57597						0,48567	0,836		
0,75991						0,75245	0,74761		
0,61176						0,77257	0,57584		
0,7665						0,82027	0,42197		
0,47544						0,81354	0,49722		
0,40757						0,93181	0,85719		
0,5642						0,42681	0,701		
0,31785						0,69198	0,51475		
0,53267						0,75014	0,24055		
0,82436						0,94873	0,86052		
0,90114						0,83327	0,90837		
0,98895						0,75774	0,89612		
0,82209						0,39442	0,42003		
0,46763						0,21188	0,087313		
0,52029						0,5901	0,9084		
0,61294						0,53228	0,30627		
0,60875						0,82483	0,65113		
0,41277						0,56478	0,90305		
0,49992						0,67565	0,82356		
0,76866						0,27204	0,71008		
0,28609						0,54662	0,73723		
0,67119						0,60871	0,78877		
0,22264						0,26905	0,59902		
0,46015						0,29101	0,92081		
0,30684						0,81043	0,44623		
0,53005						0,85916	0,3244		
0,71459						0,46561	0,85749		
0,79962						0,6266	0,67475		
0,52203						0,92762	0,92006		
0,59672						0,66273	0,67766		
0,58564						0,9017	0,49956		
0,77354						0,87134	0,66878		
0,81986						0,86168	0,088879		
0,72951						0,77897	0,64212		
0,78914						0,86148	0,71011		
0,93051						0,44282	0,54179		
0,87989						0,73136	0,46839		
0,62623						0,15751	0,21455		
0,74089						0,2092	0,091678		
0,6111						0,72886	0,42739		
0,73519						0,66999	0,40595		
0,24012						0,58632	0,21614		
0,23741						0,5596	0,53703		
0,58379						0,55356	0,36343		
0,56701						0,51794	0,74881		
0,57099						0,36285	0,47575		
0,66116						0,18285	0,52607		
0,80213						0,19399	0,69834		
0,81207						0,42229	0,75249		
0,94487						0,43126	0,73889		
0,97733						0,41472	0,74756		
0,55634						0,63636	0,72379		
0,47842						0,76098	0,73929		
0,5539						0,75303	0,67805		
0,49746						0,84711	0,7764		
0,70202						0,85021	0,73245		
0,62059						0,73123	0,49268		
0,70307						0,50976	0,82589		
0,79718						0,65118	0,89216		
0,78527						0,63943	0,73696		
0,73852						0,77791	0,75732		
0,7114						0,24741	0,52339		
0,63841						0,17343	0,64431		
0,39387						0,14742	0,66013		
0,40831						0,10764	0,66313		
0,37975						0,79633	0,71286		
0,39753						0,77897	0,61983		
0,47872						0,45355	0,62909		
0,5289						0,64588	0,48512		
0,65332						0,65382	0,60317		
0,7949						0,60576	0,59058		
0,72492						0,54482	0,386		
0,73963						0,57501	0,54856		
0,63969						0,75437	0,30767		
0,48008						0,66021	0,58731		
0,19851						0,54926	0,06868		
0,19288						0,42742	0,86687		
0,27248						0,9398	0,91049		
0,3295						0,34777	0,82395		
0,72535						0,1119	0,54388		
0,47141						0,45464	0,47891		
0,4521						0,3912	0,61202		
0,7409						0,6901	0,50475		
0,7652						0,36031	0,44449		
0,92698						0,7267	0,61605		
0,80489						0,71409	0,10179		
0,33982						0,77632	0,76062		
0,72426						0,80717	0,13268		
0,27866						0,73101	0,17514		
0,4149						0,76191	0,61316		
0,46631						0,7935	0,55428		
0,79777						0,81691	0,25596		
0,68697						0,86937	0,65653		
0,58959						0,67992	0,85356		
0,56756						0,72424	0,81273		
0,5905						0,67217	0,9367		
0,70228						0,91731	0,56135		
0,6114						0,883	0,64621		
0,36151						0,60455	0,61974		
0,45813						0,29932	0,46738		
0,72853						0,767	0,53152		
0,76501						0,85671	0,40024		
0,77908						0,52694	0,21636		
0,45618						0,7916	0,3689		
0,75712						0,85579	0,30395		
0,74858						0,39203	0,66778		
0,48094						0,72084	0,63266		
0,46556						0,65243	0,74757		
0,47605						0,28527	0,70109		
0,3996						0,79146	0,70493		
0,87304						0,75059	0,36965		
0,93623						0,8149	0,45945		
0,56156						0,92578	0,24186		
0,60771						0,74422	0,39109		
0,50112						0,77672	0,55376		
0,59911						0,611	0,55807		
0,6877						0,59796	0,55657		
0,8437						0,54871	0,17		
0,74122						0,75811	0,70695		
0,64216						0,39256	0,31416		
0,56757						0,59508	0,71429		
0,62473						0,81326	0,58722		
0,51769						0,54343	0,62718		
0,60439						0,32143	0,52179		
0,29944						0,54618	0,67442		
0,76386						0,51074	0,73408		
0,85393						0,39973	0,69063		
0,82635						0,29602	0,77258		
0,29614						0,70517	0,72442		
0,86929						0,87392	0,70767		
0,8104						0,55566	0,39211		
0,58385						0,8398	0,55323		
0,26249						0,94751	0,29112		
0,7136						0,29108	0,64263		
0,35068						0,57624	0,63194		
0,48695						0,35847	0,80343		
0,76987						0,31402	0,69912		
0,67799						0,91983	0,34824		
0,68889						0,49971	0,73075		
0,69396						0,3962	0,42217		
0,43055						0,87687	0,71521		
0,28595						0,7418	0,4289		
0,56606						0,62789	0,37191		
0,28937						0,82247	0,67798		
0,60538						0,82606	0,69445		
0,48909						0,73882	0,59398		
0,2741						0,81063	0,55806		
0,20556						0,35638	0,85883		
0,27381						0,38222	0,74139		
0,64438						0,41464	0,69642		
0,54259						0,95983	0,86482		
0,63906						0,28927	0,86769		
0,67209						0,053587	0,86219		
0,69691						0,91697	0,88287		
0,59728						0,62427	0,47035		
0,93246						0,33525	0,72931		
0,71965						0,19955	0,62638		
0,89447						0,40482	0,6318		
0,84839						0,80784	0,43448		
0,82671						0,69224	0,78177		
0,73817						0,71369	0,66025		
0,63947						0,51701	0,69604		
0,64958						0,73925	0,91855		
0,72831						0,15517	0,7376		
0,65435						0,58936	0,48108		
0,65557						0,66127	0,82335		
0,69071						0,86648	0,57704		
0,53512						0,17317	0,76644		
0,69561						0,78285	0,52743		
0,8353						0,52611	0,62886		
0,73435						0,5187	0,20133		
0,62485						0,31007	0,73222		
0,81516						0,89277	0,12181		
0,50167						0,66148	0,38539		
0,52128						0,81795	0,71044		
0,72256						0,96527	0,67633		
0,58326						0,59386	0,84366		
0,64504						0,52439	0,4031		
0,72362						0,77664	0,45308		
0,24637						0,21681	0,30661		
0,69236						0,62324	0,53234		
0,60354						0,86269	0,40806		
0,87956						0,45298	0,54002		
0,24426						0,821	0,8339		
0,62335						0,48581	0,58758		
0,10954						0,85643	0,32077		
0,55224						0,66433	0,40684		
0,82962						0,77814	0,47427		
0,44121						0,26906	0,90454		
0,48024						0,075117	0,50976		
0,77547						0,12546	0,72135		
0,53955						0,25043	0,61612		
0,69317						0,4666	0,3196		
0,83259						0,87825	0,62183		
0,6628						0,70584	0,79542		
0,65513						0,2393	0,58493		
0,79466						0,7796	0,61757		
0,62666						0,7809	0,68498		
0,59731						0,53452	0,55204		
0,61037						0,69002	0,50368		
0,44551						0,23872	0,53581		
0,59508						0,6419	0,72874		
0,77334						0,29087	0,40373		
0,5162						0,60754	0,64851		
0,78687						0,74577	0,19287		
0,65681						0,57053	0,77634		
0,569						0,30653	0,89916		
0,94178						0,55412	0,62682		
0,60511						0,35613	0,80702		
0,31179						0,53421	0,70803		
0,4928						0,37123	0,90544		
0,64878						0,44241	0,48181		
0,57227						0,61703	0,19429		
0,73706						0,55248	0,82237		
0,50355						0,72286	0,23398		
0,47102						0,80952	0,37472		
0,63542						0,93277	0,65994		
0,65897						0,1297	0,63684		
0,70467						0,19709	0,45357		
0,65977						0,32748	0,57808		
0,62545						0,6872	0,5965		
0,54975						0,4046	0,69565		
0,44647						0,35127	0,69539		
0,55902						0,31843	0,7201		
0,74404						0,042038	0,53984		
0,61119						0,31887	0,63146		
0,81724						0,18408	0,71061		
0,65905						0,43186	0,68378		
0,75774						0,7396	0,62001		
0,68322						0,55701	0,6259		
0,5147						0,53682	0,6132		
0,40354						0,6721	0,30715		
0,23592						0,40673	0,65272		
0,21408						0,8134	0,89019		
0,83258						0,33664	0,4817		
0,35727						0,83839	0,38002		
0,29773						0,40665	0,70022		
0,51099						0,28614	0,55603		
0,37363						0,47782	0,37763		
0,60493						0,69245	0,66784		
0,67502						0,67769	0,71121		
0,40064						0,18731	0,36642		
0,57978						0,64389	0,46537		
0,81309						0,17086	0,79456		
0,58615						0,21578	0,51218		
0,77574						0,76558	0,42536		
0,76271						0,57916	0,84874		
0,58196						0,49171	0,57058		
0,42973						0,8355	0,75541		
0,36363						0,7212	0,49132		
0,37821						0,46385	0,63465		
0,64345						0,55857	0,48426		
0,90057						0,14474	0,72442		
0,4581						0,20767	0,82297		
0,76087						0,63273	0,042517		
0,84897						0,44722	0,36864		
0,4644						0,45173	0,64918		
0,45251						0,23525	0,51148		
0,5035						0,80826	0,52859		
0,47886						0,92475	0,45038		
0,62809						0,46697	0,64713		
0,75989						0,59478	0,71185		
0,77926						0,76692	0,74423		
0,54899						0,96151	0,73666		
0,47134						0,50072	0,65944		
0,73067						0,67874	0,65589		
0,58031						0,57964	0,47781		
0,58161						0,46071	0,40729		
0,52008						0,74528	0,49235		
0,14747						0,89891	0,53804		
0,70599						0,89753	0,45345		
0,21811						0,25317	0,51811		
0,77755						0,47285	0,54518		
0,15775						0,66615	0,537		
0,82136						0,84333	0,55252		
0,60692						0,58129	0,60698		
0,46505						0,70263	0,56773		
0,81012						0,65545	0,6621		
0,78646						0,68737	0,77097		
0,63819						0,70152	0,82128		
0,84711						0,52492	0,82319		
0,80108						0,6645	0,91788		
0,73806						0,38791	0,84045		
0,79337						0,7508	0,77048		
0,39588						0,84347	0,65183		
0,64026						0,95044	0,77895		
0,41748						0,68037	0,61776		
0,48043						0,70662	0,98285		
0,69214						0,77215	0,92975		
0,76743						0,63272	0,95252		
0,805						0,047417	0,8955		
0,78557						0,22647	0,57373		
0,84019						0,55544	0,86611		
0,86291						0,84987	0,86847		
0,74167						0,69969	0,81333		
0,5634						0,32064	0,66296		
0,59898						0,77337	0,74615		
0,54092						0,92542	0,67623		
0,52382						0,86197	0,5646		
0,50603						0,82551	0,55356		
0,51582						0,60604	0,54229		
0,13993						0,49347	0,53667		
0,83362						0,35324	0,64693		
0,55013						0,65765	0,67748		
0,28733						0,62337	0,79484		
0,36832						0,59822	0,82515		
0,97329						0,63759	0,13776		
0,81304						0,70556	0,7785		
0,77076						0,8588	0,084597		
0,75643						0,78338	0,5488		
0,62295						0,22373	0,68339		
0,53193						0,49325	0,91313		
0,18722						0,50764	0,57688		
0,51261						0,80588	0,42565		
0,25754						0,88889	0,43698		
0,21246						0,56671	0,63437		
0,48131						0,43556	0,562		
0,48108						0,70328	0,75986		
0,63145						0,63693	0,74864		
0,50289						0,77864	0,72076		
0,2522						0,83526	0,69161		
0,77494						0,84309	0,75092		
0,68277						0,30087	0,69433		
0,24816						0,35823	0,66174		
0,66714						0,63288	0,6478		
0,70461						0,4755	0,45715		
0,19023						0,50235	0,49015		
0,66338						0,61788	0,33621		
0,36025						0,42313	0,33332		
0,76126						0,3318	0,3427		
0,74893						0,84761	0,3794		
0,58934						0,75644	0,24788		
0,39661						0,66773	0,3052		
0,80238						0,84471	0,55754		
0,44778						0,82148	0,68037		
0,67225						0,74299	0,91754		
0,33526						0,56408	0,68745		
0,71336						0,31998	0,64797		
0,67924						0,31073	0,50111		
0,64124						0,35841	0,67454		
1						0,28367	0,64911		
0,54899						0,39855	0,65531		
0,48254						0,57598	0,75517		
0,4585						0,53927	0,84825		
0,39655						0,59744	0,16239		
0,35833						0,63143	0,63709		
0,54913						0,68679	0,83212		
0,64169						0,74649	0,67766		
0,67885						0,63392	0,45345		
0,80857						0,81666	0,93813		
0,68606						0,66624	0,86321		
0,57631						0,56486	0,43847		
0,61258						0,26898	0,43314		
0,31405						0,45603	0,61378		
0,53226						0,40113	0,44665		
0,85112						0,71805	0,51076		
0,40489						0,5275	0,35613		
0,38412						0,39465	0,39467		
0,65393						0,51536	0,39954		
0,452						0,04134	0,39302		
0,7306						0,33052	0,5272		
0,4432						0,56911	0,64686		
0,89428						0,75038	0,60486		
0,73482						0,87891	0,045358		
0,70538						0,64086	0,67473		
0,79297						0,64167	0,59057		
0,39077						0,39256	0,64752		
0,77292						0,76936	0,52548		
0,60907						0,89391	0,42314		
0,55076						0,13496	0,61352		
0,5511						0,75888	0,66829		
0,50171						0,12055	0,83048		
0,36135						0,58255	0,6093		
0,41854						0,61968	0,60635		
0,49418						0,8132	0,54878		
0,39255						0,61815	0,5661		
0,33651						0,58024	0,72332		
0,59718						0,60899	0,4205		
0,71994						0,33941	0,44506		
0,77326						0,62324	0,73298		
0,92781						0,25411	0,8258		
0,933						0,61704	0,44583		
0,81519						0,38832	0,6392		
0,28229						0,61976	0,70414		
0,81503						0,49356	0,26743		
0,56812						0,56325	0,45143		
0,58523						0,8759	0,43354		
0,85417						0,60828	0,49061		
0,66081						0,72389	0,60144		
0,68137						0,6372	0,69537		
0,4196						0,68449	0,77169		
0,19799						0,73927	0,64813		
0,63218						0,85654	0,81232		
0,6921						0,89591	0,4914		
0,73966						0,72644	0,81442		
